Name,Period,Open,Low,High,Close,ChangeRate,PercentageChange,Date,Date_Shamsi
Gram18Ayar,Daily,4006000,3952000,4010000,3959000,51000,1.29%,10/22/2019,1398/07/30
Gram18Ayar,Daily,3948000,3927000,3948000,3934000,25000,0.64%,10/23/2019,1398/08/01
Gram18Ayar,Daily,3943500,3891000,3966400,3943600,9600,0.24%,10/24/2019,1398/08/02
Gram18Ayar,Daily,3982600,3900500,4044200,3995500,51900,1.32%,10/26/2019,1398/08/04
Gram18Ayar,Daily,3989100,3929600,4076900,3995400,100,-,10/28/2019,1398/08/06
Gram18Ayar,Daily,3987000,3976000,4026000,4024000,28600,0.72%,10/30/2019,1398/08/08
Gram18Ayar,Daily,4015800,3957500,4103200,4032300,8300,0.21%,10/31/2019,1398/08/09
Gram18Ayar,Daily,4119000,4059000,4121000,4070000,37700,0.93%,11/2/2019,1398/08/11
Gram18Ayar,Daily,4068000,4054000,4084000,4066000,4000,0.10%,11/3/2019,1398/08/12
Gram18Ayar,Daily,4077000,4072000,4098000,4082000,16000,0.39%,11/4/2019,1398/08/13
Gram18Ayar,Daily,4079300,4052700,4110000,4080300,1700,0.04%,11/5/2019,1398/08/14
Gram18Ayar,Daily,4035200,3958100,4087400,4047800,32500,0.80%,11/7/2019,1398/08/16
Gram18Ayar,Daily,4040000,4033000,4077000,4068000,20200,0.50%,11/9/2019,1398/08/18
Gram18Ayar,Daily,4082000,4049000,4093000,4063000,5000,0.12%,11/10/2019,1398/08/19
Gram18Ayar,Daily,4059000,4047000,4077000,4070000,7000,0.17%,11/11/2019,1398/08/20
Gram18Ayar,Daily,4102000,4084000,4123000,4119000,49000,1.20%,11/12/2019,1398/08/21
Gram18Ayar,Daily,4116000,4096000,4123000,4116000,3000,0.07%,11/13/2019,1398/08/22
Gram18Ayar,Daily,4115200,4067000,4178000,4140800,24800,0.60%,11/14/2019,1398/08/23
Gram18Ayar,Daily,4259000,4259000,4264000,4259000,118200,2.85%,11/16/2019,1398/08/25
Gram18Ayar,Daily,4264000,4259000,4264000,4264000,5000,0.12%,11/17/2019,1398/08/26
Gram18Ayar,Daily,4259000,4225000,4264000,4225000,39000,0.92%,11/18/2019,1398/08/27
Gram18Ayar,Daily,4229000,4225000,4241000,4234000,9000,0.21%,11/19/2019,1398/08/28
Gram18Ayar,Daily,4229000,4229000,4243000,4239000,5000,0.12%,11/20/2019,1398/08/29
Gram18Ayar,Daily,4233200,4193700,4310600,4230100,8900,0.21%,11/21/2019,1398/08/30
Gram18Ayar,Daily,4213000,4213000,4283000,4236000,5900,0.14%,11/23/2019,1398/09/02
Gram18Ayar,Daily,4241000,4241000,4303000,4287000,51000,1.20%,11/24/2019,1398/09/03
Gram18Ayar,Daily,4289000,4241000,4296000,4257000,30000,0.70%,11/25/2019,1398/09/04
Gram18Ayar,Daily,4262000,4241000,4324000,4313000,56000,1.32%,11/26/2019,1398/09/05
Gram18Ayar,Daily,4336000,4326000,4361000,4352000,39000,0.90%,11/27/2019,1398/09/06
Gram18Ayar,Daily,4344400,4307000,4419900,4353800,1800,0.04%,11/28/2019,1398/09/07
Gram18Ayar,Daily,4350000,4345000,4458000,4428000,74200,1.70%,11/30/2019,1398/09/09
Gram18Ayar,Daily,4426000,4386000,4467000,4414000,14000,0.32%,12/1/2019,1398/09/10
Gram18Ayar,Daily,4426000,4389000,4460000,4453000,39000,0.88%,12/2/2019,1398/09/11
Gram18Ayar,Daily,4458000,4458000,4518000,4500000,47000,1.06%,12/3/2019,1398/09/12
Gram18Ayar,Daily,4497000,4493000,4555000,4548000,48000,1.07%,12/4/2019,1398/09/13
Gram18Ayar,Daily,4506600,4462400,4624800,4579500,31500,0.69%,12/5/2019,1398/09/14
Gram18Ayar,Daily,4608000,4608000,4687000,4668000,88500,1.93%,12/7/2019,1398/09/16
Gram18Ayar,Daily,4698000,4661000,4777000,4765000,97000,2.08%,12/8/2019,1398/09/17
Gram18Ayar,Daily,4772000,4631000,4885000,4638000,127000,2.74%,12/9/2019,1398/09/18
Gram18Ayar,Daily,4633000,4555000,4684000,4576000,62000,1.35%,12/10/2019,1398/09/19
Gram18Ayar,Daily,4564000,4463000,4564000,4495000,81000,1.80%,12/11/2019,1398/09/20
Gram18Ayar,Daily,4534300,4359900,4569200,4390200,104800,2.39%,12/12/2019,1398/09/21
Gram18Ayar,Daily,4373000,4345000,4495000,4474000,83800,1.91%,12/14/2019,1398/09/23
Gram18Ayar,Daily,4476000,4419000,4557000,4532000,58000,1.30%,12/15/2019,1398/09/24
Gram18Ayar,Daily,4486000,4476000,4585000,4585000,53000,1.17%,12/16/2019,1398/09/25
Gram18Ayar,Daily,4590000,4486000,4594000,4511000,74000,1.64%,12/17/2019,1398/09/26
Gram18Ayar,Daily,4509000,4507000,4567000,4564000,53000,1.17%,12/18/2019,1398/09/27
Gram18Ayar,Daily,4543500,4506600,4688700,4630900,66900,1.47%,12/19/2019,1398/09/28
Gram18Ayar,Daily,4645000,4583000,4700000,4613000,17900,0.39%,12/21/2019,1398/09/30
Gram18Ayar,Daily,4610000,4564000,4659000,4638000,25000,0.54%,12/22/2019,1398/10/01
Gram18Ayar,Daily,4640000,4599000,4684000,4638000,-,-,12/23/2019,1398/10/02
Gram18Ayar,Daily,4645000,4622000,4687000,4682000,44000,0.95%,12/24/2019,1398/10/03
Gram18Ayar,Daily,4691000,4673000,4710000,4705000,23000,0.49%,12/25/2019,1398/10/04
Gram18Ayar,Daily,4697100,4627100,4737800,4699300,5700,0.12%,12/26/2019,1398/10/05
Gram18Ayar,Daily,4705000,4657000,4714000,4663000,36300,0.78%,12/28/2019,1398/10/07
Gram18Ayar,Daily,4677000,4659000,4694000,4694000,31000,0.66%,12/29/2019,1398/10/08
Gram18Ayar,Daily,4689000,4689000,4788000,4772000,78000,1.66%,12/30/2019,1398/10/09
Gram18Ayar,Daily,4786000,4726000,4786000,4754000,18000,0.38%,12/31/2019,1398/10/10
Gram18Ayar,Daily,4737000,4737000,4790000,4784000,30000,0.63%,1/1/2020,1398/10/11
Gram18Ayar,Daily,4795000,4697600,4879100,4833700,49700,1.04%,1/2/2020,1398/10/12
Gram18Ayar,Daily,4931000,4929000,5114000,5019000,185300,3.83%,1/4/2020,1398/10/14
Gram18Ayar,Daily,5012000,5012000,5169000,5035000,16000,0.32%,1/5/2020,1398/10/15
Gram18Ayar,Daily,5040000,4989000,5111000,5065000,30000,0.60%,1/6/2020,1398/10/16
Gram18Ayar,Daily,5063000,5003000,5162000,5035000,30000,0.60%,1/7/2020,1398/10/17
Gram18Ayar,Daily,5042000,4740000,5042000,4814000,221000,4.59%,1/8/2020,1398/10/18
Gram18Ayar,Daily,4857400,4768900,4927800,4809800,4200,0.09%,1/9/2020,1398/10/19
